7.14,8.61,8.01,78.58,12.11,35.4,10.94,3.1,7.68,4.31,1.28,19.5,10,0.41,1680,500,390,160,20,2,62,42,76,19,11,10,47,52,0,0,0,0,0,0,0
4.99,4.91,5.33,87.46,9.4,27.56,9.04,1.86,7.56,3.91,1.22,15.82,14,0.41,1733,541,443,183,28,2,52,34,88,14,27,18,57,52,7,0,0,0,0,0,0
5.64,6.43,7.79,80.86,9.26,29.94,9.1,2.24,8.96,4.35,1.31,14.72,12.5,0.47,1602,483,368,174,25,2,56,31,107,12,4,21,59,43,5,0,0,0,0,0,0
4.56,4.47,7.16,81.08,8.15,29.21,8.57,1.96,8.62,4.38,1.36,10.5,14,0.59,1289,400,294,173,28,2,55,29,83,21,9,5,19,42,1,0,0,0,0,0,0
5.47,6.42,6.66,85.97,10.1,31.16,9.5,2.41,7.06,4.12,1.23,16.91,11,0.35,1532,456,372,129,22,2,53,31,61,13,11,20,58,53,1,1,0,0,0,0,0
5.82,6.77,7.59,81.81,11.31,34.98,10.68,3.04,8.31,4.29,1.29,15.96,14,0.47,1919,575,447,208,28,2,85,55,110,12,14,16,73,51,3,0,0,0,0,0,0
6.36,6.28,7.11,77.44,9.92,32.76,9.55,2.68,8.08,4.22,1.34,15.71,14,0.49,1855,590,440,216,28,2,75,40,102,19,11,35,38,57,3,0,0,0,0,0,0
5.46,5.88,6.89,82.84,9.4,30.11,9.16,2.27,7.8,4.19,1.28,15.13,15,0.42,1903,583,454,189,30,2,68,38,98,17,16,21,73,47,4,0,0,0,0,0,0
5.23,6.49,8.49,81.35,8.97,33.05,9.03,2.63,7.84,4.51,1.32,13.37,9.5,0.58,1145,336,254,147,19,2,50,23,57,6,13,7,28,29,3,0,0,0,0,0,0
5.08,5.48,6.9,83.73,10.03,34.01,9.82,2.81,8.35,4.22,1.29,14.1,15.5,0.42,1843,562,437,185,31,2,87,48,111,3,14,22,72,52,7,0,0,0,0,0,0
8.76,10.04,8.3,71.83,13.53,41.4,11.8,4.26,8.97,4.32,1.33,22.21,9.5,0.48,1825,561,422,204,19,2,81,49,113,8,15,18,52,57,6,0,0,0,0,0,0
7.4,8.69,10.62,68.15,11.87,38.66,11.12,3.52,8.84,4.84,1.46,14.68,12.5,0.49,1775,537,367,181,25,2,88,55,104,14,7,12,28,51,7,0,0,0,0,0,0
7.59,8.59,8.35,74.15,12.59,38.61,11.45,3.72,8.65,4.38,1.34,18.83,14.5,0.4,2389,733,546,216,29,2,108,69,141,19,6,26,53,72,13,0,0,0,0,0,0
7.29,8.83,8.01,78.44,13.19,39.63,11.82,3.93,8.46,4.3,1.28,20,13.5,0.3,2323,690,540,163,27,2,106,70,131,24,1,21,67,63,1,0,0,0,0,0,0
4.65,4.87,7.44,81.5,8.76,29.72,9,2.07,8.12,4.41,1.35,11.1,15,0.5,1467,449,333,167,30,2,62,36,83,6,10,11,50,39,3,0,0,0,0,0,0
4.38,8.37,11.41,85.18,10.11,38.26,9.92,3.16,10.28,5.04,1.29,12.08,18.5,0.56,2255,578,447,251,37,2,117,59,171,17,6,17,44,41,8,0,0,0,0,0,0
5.59,6.88,6.68,87.01,10.13,30.69,9.3,2.29,7.38,4.1,1.2,17.96,14,0.35,2064,604,503,178,28,2,64,37,91,19,10,24,75,64,2,0,0,0,0,0,0
5.8,8.44,6.58,92.12,11.66,36.59,9.96,3.23,8.74,4.04,1.1,21.69,6.5,0.48,1139,309,282,134,13,2,42,21,72,5,3,15,40,40,3,0,0,0,0,0,0
9.35,9.53,9.89,60.4,14.22,41.06,12.73,4.16,7.97,4.65,1.51,18.16,9.5,0.46,1603,522,345,160,19,2,79,60,75,13,13,13,41,50,12,0,0,0,0,0,0
9.06,9.02,11.32,55.19,13.29,40.63,11.99,3.74,9.35,4.97,1.62,14.09,11.5,0.55,1610,526,324,177,23,2,86,62,103,10,13,6,12,52,15,0,0,0,0,0,0
7.25,9.6,10.15,74.83,11.88,39.28,10.97,3.82,9.84,4.7,1.35,17.82,8.5,0.49,1423,408,303,149,17,2,65,36,102,13,7,12,24,35,11,0,0,0,0,0,0
10.65,12.87,9.89,64.31,15.14,45.65,12.7,5.13,8.81,4.57,1.38,25.6,7.5,0.46,1753,529,384,175,15,2,77,47,95,12,11,24,40,47,2,0,0,0,0,0,0
9.56,10.85,10.12,63.46,13.12,42.44,11.66,4.5,8.66,4.65,1.45,20.75,2,0.75,386,120,83,62,4,2,18,10,21,1,5,3,4,10,1,0,0,0,0,0,0
7.21,8.11,10.23,68.31,13.36,36.45,12.02,3.14,8.84,4.79,1.47,14,3.5,0.61,469,144,98,60,7,2,22,19,28,7,0,6,5,10,1,0,0,0,0,0,0
2.4,6.56,8.12,103.45,7.53,28.29,7.39,2,7.57,4.42,1.05,14.36,7,0.45,888,211,201,90,14,2,28,9,41,2,14,6,34,16,1,0,0,0,0,0,0
5.69,5.93,7.91,77.66,9.47,28.36,9.45,2,7.57,4.42,1.37,13.12,13,0.45,1506,467,341,152,26,2,52,36,71,11,5,12,36,43,6,0,0,0,0,0,0
3.54,4.31,6.06,92.33,6.84,20.58,7.08,1,8.06,4.11,1.2,12.72,9,0.41,942,275,229,94,18,2,18,10,55,14,8,1,26,32,2,0,0,0,0,0,0
6.29,6.84,7.46,79.14,10.06,30.12,9.57,2.25,7.82,4.26,1.31,16.38,8,0.6,1117,344,262,158,16,2,36,23,56,14,10,14,21,33,1,0,0,0,0,0,0
6.49,7.28,7.26,80.23,10.7,33.2,9.91,2.74,7.34,4.2,1.28,17.81,13.5,0.47,2022,617,481,226,27,2,74,43,86,20,16,21,76,58,6,0,0,0,0,0,0
7.98,8.92,10.02,67.11,13.11,40.39,11.98,3.94,8.83,4.7,1.45,16.44,16,0.51,2471,765,526,270,32,2,126,86,146,35,7,17,20,87,11,0,0,0,0,0,0
8.59,10.54,10.44,68.13,13.13,43.61,11.83,4.7,9.55,4.72,1.41,19.45,10,0.53,1837,547,389,206,20,2,94,52,122,13,3,13,30,51,2,0,0,0,0,0,0
5.07,5.25,6.56,83.98,10.12,31.06,9.88,2.39,8.08,4.16,1.28,14.18,16.5,0.49,1946,600,468,227,33,2,79,52,111,14,14,17,69,46,3,0,0,0,0,0,0
7.49,8.9,8.19,76.69,11.46,38.11,10.25,3.62,9.6,4.33,1.3,19.83,12,0.52,2063,619,476,249,24,2,87,42,150,21,5,20,48,64,2,0,0,0,0,0,0
5.45,6.65,8.17,81.75,9.13,31.86,9.02,2.52,8.6,4.42,1.3,14.48,14.5,0.39,1858,548,420,162,29,2,73,35,113,10,22,11,47,50,8,0,0,0,0,0,0
6.95,9.11,9.51,77.1,11.79,39.01,10.89,3.78,9.46,4.59,1.32,17.89,13.5,0.46,2215,637,483,220,27,2,102,56,151,6,5,18,31,62,1,0,0,0,0,0,0
2.67,3.61,6.63,91.35,6.48,22.22,7.42,1.17,8.59,4.4,1.26,8.65,11.5,0.65,875,251,199,129,23,2,27,15,57,9,5,9,23,11,0,0,0,0,0,0,0
5.91,8.65,7.71,88.59,11.56,35.04,10.27,3,9.38,4.25,1.16,20.14,10.5,0.5,1797,489,423,210,21,2,63,37,127,22,5,10,59,53,3,0,0,0,0,0,0
4.33,4.62,6.68,85.72,8.29,26.95,8.59,1.8,8.44,4.24,1.29,12.2,12.5,0.49,1292,392,305,150,25,2,45,26,81,6,16,10,32,31,2,0,0,0,0,0,0
4.58,5.65,6.65,89.02,9.94,28.66,9.65,2.05,7.88,4.15,1.21,15.05,10.5,0.52,1312,383,316,164,21,2,43,31,70,17,7,10,45,33,5,0,0,0,0,0,0
5.21,6.18,8.15,81.41,10.45,34.98,10.15,2.88,8.28,4.45,1.32,13.29,8.5,0.53,1006,299,226,120,17,2,49,29,57,9,8,7,26,34,1,0,0,0,0,0,0
5.13,5.53,6.23,86.06,9.37,27.88,9.06,1.92,7.31,4.07,1.24,15.58,18,0.3,2283,696,561,170,36,2,69,44,103,17,21,36,90,61,6,0,0,0,0,0,0
5.05,5.95,6.48,87.6,9.62,29.39,9.19,2.14,7.54,4.1,1.22,16.14,14.5,0.5,1919,569,468,232,29,2,62,37,92,17,18,25,55,60,1,0,0,0,0,0,0
19.47,24.31,7.15,51.36,24.38,68.38,13.72,7.83,8.9,4,1.19,53.83,3,0.36,1291,385,323,115,6,2,47,23,53,20,11,13,38,44,0,0,0,0,0,0,0
4.75,5.19,7.57,81.95,8.21,30.76,8.56,2.24,8.48,4.4,1.33,11.76,17,0.54,1761,534,400,214,34,2,76,35,108,18,9,19,44,41,1,0,0,0,0,0,0
6.01,6.37,7.49,78.94,9.94,31.24,9.64,2.44,7.74,4.29,1.33,15.16,16,0.36,2082,645,485,177,32,2,78,47,103,8,13,13,70,60,2,0,0,0,0,0,0
6.14,6.13,8.41,73.42,10.03,31.89,9.87,2.43,7.85,4.52,1.43,12.57,7,0.56,795,251,176,99,14,2,34,22,40,9,6,8,14,27,1,0,0,0,0,0,0
5.86,7.23,8.49,80.34,9.84,31.14,9.53,2.42,8.13,4.46,1.31,15.31,13,0.47,1775,522,398,187,26,2,63,37,94,13,7,12,62,46,0,0,0,0,0,0,0
6.68,7.87,9.61,73.27,11.5,37.11,10.87,3.29,9.06,4.67,1.4,14.65,15.5,0.54,2118,637,454,244,31,2,102,64,135,23,10,16,30,62,8,0,0,0,0,0,0
9.57,11.71,9.51,68.74,14.76,45.86,12.68,5.25,9.39,4.52,1.35,23.75,4,0.61,858,256,190,115,8,2,42,25,55,10,4,7,21,21,1,0,0,0,0,0,0
6.55,8.23,7.07,84.36,10.81,33.34,9.38,2.64,7.97,4.14,1.2,20.36,7,0.48,1179,343,285,137,14,2,37,19,60,16,7,13,41,37,0,0,0,0,0,0,0
5.81,8.25,9.96,79.96,11.14,38.61,10.61,3.54,9.17,4.72,1.32,14.93,14,0.52,1972,552,418,219,28,2,99,54,127,13,5,13,49,55,6,0,0,0,0,0,0
9.17,10.03,10.62,61.31,14,42.53,12.58,4.41,10.38,4.77,1.5,17.94,8.5,0.49,1456,459,305,149,17,2,75,52,113,10,7,14,29,35,6,0,0,0,0,0,0
5.81,6.67,6.18,86.21,10.43,33.96,9.5,2.86,7.98,4.01,1.2,18.41,11,0.47,1625,488,405,192,22,2,63,31,88,18,10,24,65,36,2,0,0,0,0,0,0
8.86,10.51,10.05,67.32,13.71,39.5,12.25,3.9,9.15,4.65,1.41,20.1,10,0.53,1868,566,402,213,20,2,78,57,115,10,7,24,47,45,12,0,0,0,0,0,0
3.93,4.1,6.48,86.59,8.27,26.22,8.65,1.68,7.64,4.24,1.29,11.06,15.5,0.52,1456,442,343,177,31,2,52,33,75,18,12,8,49,38,4,0,0,0,0,0,0
7.88,9.42,7.73,77.47,10.87,31.76,8.92,2.17,7.85,4.23,1.27,21.83,6,0.52,1109,332,262,137,12,2,26,14,52,9,3,15,46,24,2,0,0,0,0,0,0
6.34,7.1,7.07,81.23,9.75,32,8.94,2.53,8.33,4.17,1.27,17.76,8.5,0.51,1260,384,302,154,17,2,43,20,73,19,11,14,39,23,4,0,0,0,0,0,0
8.55,9.47,8.05,71.84,12.76,41.55,11.22,4.31,8.62,4.29,1.34,21.38,8,0.49,1468,458,342,169,16,2,69,36,85,17,9,13,35,42,1,0,0,0,0,0,0
7.45,8.3,8.29,74.23,12.88,37.68,11.74,3.55,9.02,4.37,1.35,18.27,5.5,0.55,879,271,201,110,11,2,39,28,57,4,3,11,28,27,1,0,0,0,0,0,0
4.71,6.06,6.55,90.28,9.64,33.59,9.18,2.82,8.15,4.11,1.18,16.27,16.5,0.42,2207,635,537,227,33,2,93,42,126,13,9,20,80,78,7,0,0,0,0,1,1
7.59,7.97,9.26,68.44,11.8,37.39,11.06,3.4,9.23,4.59,1.45,15.6,15,0.46,2146,678,468,213,30,2,102,65,143,10,20,9,62,55,2,0,0,0,0,0,0
9.05,11.11,8.26,74.01,13.33,39.71,11.02,3.71,7.88,4.3,1.27,24.62,10.5,0.48,2221,659,517,250,21,2,78,45,99,25,21,14,72,72,4,0,0,0,0,0,0
7.55,9.04,7.65,78.59,11.64,34.9,10.1,2.91,7.98,4.23,1.26,21.14,11,0.45,1965,587,465,210,22,2,64,37,97,13,16,34,70,51,7,0,0,0,0,0,0
8.74,12.13,7.88,81.31,14.24,44.17,11.19,4.59,8.92,4.21,1.15,27.47,8.5,0.48,1966,539,467,224,17,2,78,38,116,17,7,28,67,72,3,0,0,0,0,0,0
8.5,10.06,6.3,79.98,12.69,37.03,9.81,2.91,7.42,3.95,1.19,25.73,5.5,0.44,1119,337,283,124,11,2,32,17,45,8,6,10,50,36,0,0,0,0,0,0,0
5.17,5.59,4.34,92.4,10.84,29.68,9.71,2,6.98,3.69,1.12,19.33,6,0.48,855,260,232,111,12,2,24,18,35,4,5,9,35,27,0,0,0,0,0,0,0
7.83,8.2,10.11,64.73,12.29,40.08,11.4,3.71,9.36,4.75,1.51,14.47,17,0.44,2339,741,492,216,34,2,126,80,156,29,13,17,50,55,9,0,0,0,0,0,0
7.41,9.43,11.39,68.66,13.47,39.67,12.17,3.7,8.59,4.96,1.45,15,5,0.49,744,218,150,74,10,2,37,28,40,3,2,4,18,13,0,0,0,0,0,0,0
28.63,36.13,8.43,24.56,34.41,90.64,18.33,11.33,10.42,4.19,1.25,75.67,3,0.47,1901,566,454,214,6,2,68,47,87,9,13,22,52,61,1,0,0,0,0,0,0
5.26,5.83,7.29,82.64,10.77,32.15,10.36,2.55,7.97,4.28,1.3,14.19,15.5,0.44,1884,571,440,192,31,2,79,56,101,20,12,13,58,49,6,0,0,0,0,0,0
10.71,12.37,12.96,52.18,15.58,50.27,13.66,5.95,10.3,5.15,1.6,19.05,9.5,0.53,1866,579,362,193,19,2,113,72,131,21,12,16,25,41,8,0,0,0,0,0,0
5.17,6.23,4.8,93.52,8.69,28.17,6.27,1.64,7,3.76,1.1,19.93,7,0.48,1048,307,279,134,14,2,23,5,42,9,5,8,54,34,0,0,0,0,0,0,0
4.31,5.14,5.9,91.39,9.23,25.34,8.98,1.54,6.9,4.02,1.18,15.27,13,0.45,1596,469,397,180,26,2,40,31,63,18,19,9,55,51,1,0,0,0,0,0,0
11.22,14.47,7.68,72.96,16.5,46.72,12.15,4.58,8.61,4.15,1.19,32.74,9.5,0.43,2579,740,622,269,19,2,87,53,132,39,14,28,61,84,1,0,0,0,0,0,0
7.26,9.42,7.63,82.22,11.71,36.09,9.93,3.1,7.38,4.21,1.21,22,5,0.6,927,266,220,133,10,2,31,16,37,11,7,15,30,21,1,0,0,0,0,0,0
5.62,7,7.91,83.04,9.43,36.17,9.06,3.22,8.51,4.35,1.27,15.89,4.5,0.62,622,182,143,88,9,2,29,11,37,3,4,6,15,17,1,0,0,0,0,0,0
12.12,14.79,7.74,67.52,17.66,47.63,13.41,4.77,8.39,4.15,1.25,33.31,4.33,0.44,1799,540,433,190,13,3,62,47,85,7,5,24,51,60,0,1,0,0,0,0,0
7.37,10.98,10.93,77.05,12.4,39.77,11.19,3.95,9.03,4.8,1.3,19.57,10.5,0.45,1974,534,411,184,21,2,83,47,115,13,6,18,30,49,2,0,0,0,0,0,0
3.34,4.59,5.79,96.22,7.91,24.38,7.9,1.45,7.53,4.03,1.14,14.1,10,0.56,1136,321,282,158,20,2,29,16,57,11,13,7,27,34,3,0,0,0,0,0,0
7.82,10.48,10.06,74.69,12.01,39.45,10.75,3.89,10.06,4.65,1.32,20.04,13.5,0.54,2515,715,541,292,27,2,105,54,186,10,10,16,37,66,7,0,0,0,0,0,0
6.51,8.24,8.91,78.62,11.4,35.39,10.66,3.12,9.25,4.5,1.31,16.96,12,0.51,1831,534,407,207,24,2,75,47,123,14,8,12,41,47,8,0,0,0,0,0,0
6.9,7.74,7.14,79.59,11.1,35.59,10.04,3.15,7.77,4.16,1.27,19.1,10,0.55,1591,487,382,210,20,2,63,33,77,14,14,12,53,54,4,1,0,0,0,0,0
4.23,5,7.42,85.33,7.25,29.55,7.77,2.08,7.76,4.38,1.3,11.56,12.5,0.5,1267,375,289,144,25,2,52,19,65,22,10,14,26,38,2,0,0,0,0,0,0
4.1,3.29,4.34,90.06,8.77,27.08,8.81,1.83,7.1,3.79,1.22,13.71,12,0.53,1248,400,329,174,24,2,44,27,58,15,8,17,32,54,2,0,0,0,0,0,0
9.53,9.81,9.39,61.89,13.49,40.61,12.1,4.12,8.84,4.54,1.48,19.72,12.5,0.5,2238,728,493,248,25,2,103,69,132,24,9,20,49,67,13,0,0,0,0,0,0
10.3,12.59,7.8,72.09,14.43,42.57,11.02,4,9,4.19,1.25,28.57,3.5,0.58,838,250,200,117,7,2,28,15,50,9,5,11,22,21,4,1,0,0,0,0,0
6.39,6.61,6.91,79.33,10.99,33.59,10.32,2.82,8.18,4.16,1.3,16.89,14,0.47,1968,617,473,223,28,2,79,50,111,19,13,18,68,58,3,0,0,0,0,0,0
6.15,6.68,8.66,75.09,10.64,35.7,10.29,3,8.61,4.53,1.39,13.54,13,0.53,1595,491,352,186,26,2,78,46,96,12,7,6,46,54,15,0,0,0,0,0,0
4.66,5.39,7.16,85.3,9.01,28.68,9.07,2.05,7.92,4.28,1.28,13.27,11,0.58,1251,373,292,170,22,2,45,27,67,12,6,9,33,40,4,0,0,0,0,0,0
5.57,5.74,7.54,79.04,10.1,29.1,9.9,2.1,7.35,4.34,1.35,13.41,14.5,0.4,1690,525,389,156,29,2,61,46,75,14,14,10,47,44,6,0,0,0,0,0,0
3.97,3.63,6.15,85.06,8.6,26.31,8.88,1.65,7.19,4.22,1.31,10.38,13,0.37,1139,355,270,99,26,2,43,30,52,14,15,4,49,26,1,0,0,0,0,0,0
5.13,6.97,7.33,88.47,9.36,32.24,8.72,2.59,8.8,4.23,1.2,16.95,11,0.55,1578,446,373,204,22,2,57,24,102,14,7,13,39,44,4,0,0,0,0,0,0
5.99,8.27,8.92,82.37,10.97,34.82,10.29,3.03,8.78,4.5,1.27,17,17.5,0.49,2678,754,595,289,35,2,106,62,162,32,8,29,71,72,3,0,0,0,0,0,0
8.29,9.94,8.81,73.12,13.12,40.05,11.62,4,8.47,4.43,1.33,21.05,10.5,0.47,1956,587,442,206,21,2,84,52,106,8,9,15,45,65,1,0,0,0,0,0,0
8.98,10.05,8.89,68.35,13.54,42.05,11.97,4.42,8.57,4.44,1.38,21.16,9.5,0.52,1784,556,402,210,19,2,84,51,99,23,11,20,30,48,7,0,0,0,0,0,0
5.3,6.03,7.57,82.19,9.43,32.41,9.32,2.58,7.83,4.33,1.3,14.12,12,0.47,1468,442,339,158,24,2,62,32,75,14,12,11,47,41,4,0,0,0,0,0,0
7.23,10.55,8.48,84.18,9.2,31.7,3,2,7.52,4.35,1.17,23,0.5,0.87,100,27,23,20,1,2,2,0,4,1,1,1,2,0,0,0,0,0,0,0,0
7.26,11.2,11.2,77.88,12.94,45.33,11.66,5.04,9.78,4.85,1.29,19.58,12,0.5,2279,606,470,233,24,2,121,60,154,11,3,10,43,72,10,0,0,0,0,0,0
4.67,5.81,6.21,90.64,10.2,30.41,9.71,2.3,7.54,4.05,1.18,16.3,10,0.44,1321,384,326,145,20,2,46,30,64,6,11,9,71,53,1,0,0,0,0,0,0
7.99,9.29,10.07,68.46,12.8,42.9,11.74,4.42,9.63,4.69,1.43,17.24,8.25,0.54,2670,813,569,307,33,4,146,84,185,20,10,22,59,81,8,0,0,0,0,0,0
6.68,7.65,7.85,78.44,10.52,37.29,9.79,3.46,9.77,4.31,1.31,17.57,14,0.51,2120,643,492,249,28,2,97,43,164,19,6,23,41,57,5,0,0,0,0,0,0
5.68,6.19,6.5,84.07,9.67,26.8,9.12,1.69,7.42,4.09,1.25,16.69,8,0.58,1093,334,267,156,16,2,27,20,50,10,10,19,43,32,1,0,0,0,0,0,0
5.84,7.19,8.01,81.99,9.9,32.32,9.45,2.61,7.31,4.36,1.28,16.17,9,0.43,1269,373,291,124,18,2,47,25,53,9,23,11,45,33,8,0,0,0,0,0,0
5.48,6.09,8.7,76.71,9.62,33.03,9.58,2.5,8.1,4.6,1.4,11.75,18,0.4,1944,591,423,168,36,2,90,52,104,10,22,14,38,70,4,0,0,0,0,0,0
7.6,9.91,8.72,78.24,11.95,39.81,10.43,3.95,8.22,4.41,1.27,21.16,6.33,0.47,1772,509,402,189,19,3,75,35,90,15,12,6,53,51,0,0,0,0,0,0,0
6.46,6.52,7.84,75.18,10.28,34.68,9.95,2.94,7.92,4.36,1.38,14.83,9,0.48,1164,368,267,127,18,2,53,29,60,7,5,12,36,36,3,0,0,0,0,0,0
3.73,4.62,6.59,90.39,8.76,29.95,8.94,2.18,8.07,4.21,1.23,12.41,8.5,0.55,889,259,211,117,17,2,37,20,51,8,0,9,18,24,2,0,0,0,0,0,0
4.98,4.68,6.59,81.7,8.21,25.5,8.48,1.62,7.87,4.21,1.33,12.56,8,0.61,846,267,201,123,16,2,26,16,46,3,6,18,24,23,2,0,0,0,0,0,0
6.61,7.73,7.54,80.33,9.93,29.24,8.98,2,8.73,4.24,1.28,18.33,10.5,0.46,1634,491,385,178,21,2,42,25,102,9,11,23,41,42,2,0,0,0,0,0,0
4.24,5,7.99,82.48,8,20,8.48,1,6.5,4.55,1.35,10,1,0.9,91,27,20,18,2,2,2,2,3,1,0,2,2,1,0,0,0,0,0,0,0
7.05,10.1,8.43,83.86,12.83,38.5,11.14,3.62,9.17,4.35,1.19,22.08,12,0.39,2305,630,530,207,24,2,87,53,149,20,6,22,66,70,3,0,0,0,0,0,0
